%Data collected from Android phone

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}


@DATA
4127,290,0.86,0,0,4,1872,0,0,0,0,222,0.28070185,2.05,1.52,1.66,4,894,Infected
4127,290,0.86,9,1757,51,20145,0,0,0,0,227,0.28702748,2.04,1.53,1.66,1,900,Infected
4127,290,0.86,10,2538,9,699,0,0,0,0,221,0.27940908,2.03,1.54,1.66,2,927,Infected
4048,295,0.86,6,3010,6,326,0,0,0,0,218,0.27555054,2.1,1.57,1.67,2,937,Infected
4048,295,0.86,6,3482,6,326,0,0,0,0,218,0.2758318,2.32,1.64,1.69,4,938,Infected
4048,295,0.86,14,4514,14,917,0,0,0,0,218,0.27582192,2.35,1.66,1.7,2,937,Infected
4048,295,0.86,31,9082,24,7398,0,0,0,0,214,0.2710999,2.53,1.72,1.72,3,943,Infected
4048,295,0.86,6,9554,6,326,0,0,0,0,216,0.27366567,2.82,1.82,1.75,2,944,Infected
4048,295,0.86,6,10026,6,326,0,0,0,0,216,0.2739469,2.86,1.85,1.76,2,945,Infected
4048,295,0.86,6,10498,6,326,0,0,0,0,217,0.2741492,2.64,1.84,1.76,4,945,Infected
4058,300,0.85,6,10970,6,326,0,0,0,0,217,0.27411467,2.55,1.85,1.77,2,945,Infected
4058,300,0.85,8,11582,8,617,0,0,0,0,217,0.2747512,2.47,1.85,1.77,3,945,Infected
4058,300,0.85,7,12124,7,415,0,0,0,0,217,0.27453902,2.32,1.84,1.77,3,945,Infected
4058,300,0.85,7,12666,7,378,0,0,0,0,217,0.27485976,2.27,1.85,1.77,2,945,Infected
4058,300,0.85,6,13138,6,326,0,0,0,0,217,0.27455384,2.3,1.87,1.78,4,945,Infected
4058,300,0.85,6,13610,6,326,0,0,0,0,217,0.2744206,2.18,1.86,1.77,3,945,Infected
4023,307,0.85,6,14082,6,326,0,0,0,0,216,0.27349296,2.07,1.84,1.77,2,945,Infected
4023,307,0.85,8,14832,8,430,0,0,0,0,216,0.27314264,1.91,1.82,1.76,2,945,Infected
4023,307,0.85,8,15782,8,430,0,0,0,0,216,0.2729502,1.93,1.82,1.77,1,945,Infected
4023,307,0.85,7,16415,7,378,0,0,0,0,215,0.27250612,1.78,1.8,1.76,2,945,Infected
4023,307,0.85,6,16887,6,326,0,0,0,0,215,0.27264428,1.89,1.82,1.77,2,945,Infected
4023,307,0.85,6,17359,6,326,0,0,0,0,216,0.27337456,1.91,1.82,1.77,3,945,Infected
